,Date,HOUR_BIN,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
1115,7/5/2018,20,27.23333333,30.23333333,23.3,79.12,0,0,0,0,33.3,12.26666667,236,1021.2,0.3,16,1.666666667,0,0
1116,7/6/2018,0,25.825,25.825,23.175,85.5525,0,0,0,0,33.5,11.875,241.25,1019.85,41.7,16,0,,0
1117,7/6/2018,4,24.95,24.95,23.15,89.9575,0.609,50,0,0,33.5,8.925,251.25,1018.025,48.375,13.3,16.175,0.05,0
1118,7/6/2018,8,24.325,24.325,22.475,89.6175,0.01275,25,0,0,,7.05,251.5,1017.6,45.3,15.825,140,0.5,1.5
1119,7/6/2018,12,26.225,26.65,22.625,81.01,0.15775,75,0,0,,8.85,283.25,1016.8,44.725,15.25,243.25,0.9,2.5
1120,7/6/2018,16,27.2,27.95,17.2,54.4175,0,0,0,0,,15.925,299.25,1016.9,0.925,16,189,0.65,2
1121,7/6/2018,20,24.26666667,24.26666667,14.3,53.80666667,0,0,0,0,35.3,5.766666667,348,1019.933333,0.9,16,2.666666667,0,0
1122,7/7/2018,0,20.675,20.675,12,57.5925,0,0,0,0,34.55,20.075,29,1023.4,0.35,16,0,,0
1123,7/7/2018,4,19.05,19.05,9.325,53.3575,0,0,0,0,29.5,11.775,29.5,1026.25,0.2,16,52.925,0.175,0.5
1124,7/7/2018,8,21.9,21.9,8.95,43.9125,0,0,0,0,28.8,16.425,64.25,1027.925,0.25,16,748.5,2.725,7.5
1125,7/7/2018,12,24.575,24.575,11.3,43.6175,0,0,0,0,25.9,7.05,73.825,1027.75,0.2,16,878.25,3.175,8.75
1126,7/7/2018,16,22.6,22.6,11.075,48.3075,0,0,0,0,,7.6,202.5,1026.775,0.2,16,306.5,1.075,3
1127,7/7/2018,20,20.16666667,20.16666667,11.43333333,57.31666667,0,0,0,0,,5.566666667,215,1027.433333,0.2,16,2.333333333,0,0
1128,7/8/2018,0,19.05,19.05,12.875,67.305,0,0,0,0,,1.275,265.5,1027.3,0.1,16,0,,0
1129,7/8/2018,4,18.95,18.95,11.8,63.245,0,0,0,0,,0,0,1027.825,0.2,16,56.5,0.175,0.5
1130,7/8/2018,8,24.2,24.2,12.9,49.64,0,0,0,0,,3.45,24.5,1028.725,0.275,16,732,2.625,7.25
1131,7/8/2018,12,27.6,27.5,13.8,42.79,0,0,0,0,,7.625,146,1027.925,0.725,16,860.5,3.075,8.5
1132,7/8/2018,16,25.8,25.725,13.3,46.125,0,0,0,0,29.5,10.125,141.5,1026.35,0.2,16,300,1.075,3
1133,7/8/2018,20,22.26666667,22.26666667,12.5,54.18333333,0,0,0,0,,5.6,141.6666667,1025.833333,0.066666667,16,2.666666667,0,0
1134,7/9/2018,0,20.575,20.575,13.575,64.165,0,0,0,0,,4.4,276.5,1025.15,0,16,0,,0
1135,7/9/2018,4,20.325,20.325,13.5,64.88,0,0,0,0,,4.625,122.5,1024.575,0.15,16,50.95,0.175,0.5
1136,7/9/2018,8,26.125,26.15,15.1,51.38,0,0,0,0,,3.55,238,1023.375,0.1,15.525,717.25,2.575,7.25
1137,7/9/2018,12,30.025,30,15.875,42.55,0,0,0,0,44.6,5.35,204.575,1020.575,0.275,15.525,848.5,3.05,8.25
1138,7/9/2018,16,28,28.275,16.6,50.085,0,0,0,0,35.3,9.45,208.75,1018.475,0.35,16,296.5,1.05,3
1139,7/9/2018,20,24.43333333,24.43333333,16.93333333,63.14666667,0,0,0,0,,6.2,236.3333333,1018.3,0.133333333,16,2.333333333,0,0
1140,7/10/2018,0,22.375,22.375,16.35,68.615,0,0,0,0,,6.775,215.75,1016.525,0,16,0,,0
1141,7/10/2018,4,21.875,21.875,16.725,72.4075,0,0,0,0,,5.025,292.75,1015.5,0.05,16,49.775,0.175,0.5
1142,7/10/2018,8,28.375,28.625,16.7,50.5625,0,0,0,0,,4.2,315,1014.55,0,15.05,715,2.575,7.25
1143,7/10/2018,12,32.725,33.05,16.775,38.6575,0,0,0,0,28.6,9.925,283.75,1012.1,0.2,16,841.5,3.025,8.25
1144,7/10/2018,16,31.8,32.625,17.75,43.5025,0,0,0,0,,9.55,246,1010.325,0.2,16,281,1,3
1145,7/10/2018,20,28.36666667,29.46666667,18.6,55.46666667,0,0,0,0,,8.4,204.7,1011.2,2.233333333,16,2.333333333,0,0
1146,7/11/2018,0,26.425,26.975,19.05,64.0425,0,0,0,0,,4.725,353.5,1011.125,14.2,16,0,,0
1147,7/11/2018,4,24.65,24.65,18.05,66.6525,0,0,0,0,,7.3,277,1012.35,20.825,16,42.925,0.15,0.5
1148,7/11/2018,8,26.95,27.825,18.675,60.635,0,0,0,0,,11.125,43,1013.675,16.275,16,681.25,2.45,6.75
1149,7/11/2018,12,30.1,31.05,18.125,48.705,0,0,0,0,27.7,17.15,57.5,1013.725,43.875,16,680.25,2.45,6.75
1150,7/11/2018,16,25.9,26.75,19.9,69.7125,0,0,0,0,,9.275,175.75,1014.825,43.7,16,145.25,0.55,1.5
1151,7/11/2018,20,23.56666667,23.56666667,18.96666667,75.50333333,0,0,0,0,,3.433333333,68,1017.266667,48.06666667,16,2,0,0
1152,7/12/2018,0,22.675,22.675,18.375,76.95,0,0,0,0,,1.9,85.5,1019.075,34.9,16,0,,0
1153,7/12/2018,4,22.1,22.1,17.875,77.1275,0.24225,75,0,0,,6.975,103.25,1020.8,37.425,15.575,33.425,0.125,0.25
1154,7/12/2018,8,24.925,24.925,13.275,48.8875,0,0,0,0,,7.625,27,1022.175,36.05,16,396.5,1.425,3.75
1155,7/12/2018,12,28.95,28.475,12.975,37.6525,0,0,0,0,,3.525,22.5,1022.3,33.025,16,741,2.675,7.5
1156,7/12/2018,16,26.275,26.4,15.875,53.08,0,0,0,0,,8,116.25,1022.225,2.625,16,194.5,0.7,1.75
1157,7/12/2018,20,23.16666667,23.16666667,16.6,66.53333333,0,0,0,0,,3.666666667,177.6666667,1023.666667,0.2,16,2,0,0
1158,7/13/2018,0,21.45,21.45,17.525,78.49,0,0,0,0,,4.375,276.25,1023.7,0.2,16,0,,0
1159,7/13/2018,4,21.3,21.3,17.825,80.545,0,0,0,0,,0.85,6.5,1024.15,0.5,16,49.95,0.2,0.5
1160,7/13/2018,8,25.35,25.525,17.775,63.26,0,0,0,0,,2.4,60,1024.45,7.925,15.525,654.75,2.35,6.25
1161,7/13/2018,12,28.7,28.625,15.15,43.85,0,0,0,0,31.7,7.45,131.25,1023.175,1.4,16,799.25,2.9,8.25
1162,7/13/2018,16,27.45,27.375,14.775,46.0775,0,0,0,0,37.1,7.875,144.5,1022.05,0.275,16,251,0.9,2.25
1163,7/13/2018,20,23.53333333,23.53333333,17.03333333,66.99333333,0,0,0,0,,6.333333333,142,1022.233333,0.266666667,16,2,0,0
1164,7/14/2018,0,22.2,22.2,15.625,66.3375,0,0,0,0,,7.975,230.175,1021.925,0.15,16,0,,0
1165,7/14/2018,4,21.9,21.9,16.35,70.7025,0,0,0,0,,4.65,275.75,1023.175,1.225,16,68.25,0.25,0.75
1166,7/14/2018,8,26.675,27.1,17.675,58.2,0,0,0,0,,6.55,293.25,1022.625,13.375,14.875,628.5,2.25,6.5
1167,7/14/2018,12,31.1,31.575,17.125,43.2275,0,0,0,0,32.16666667,7.7,256,1018.375,24.65,16,692.25,2.5,7
1168,7/14/2018,16,30.575,31.575,18.25,47.9025,0,0,0,0,33.36666667,11.9,191.5,1016.375,41.35,16,230.5,0.85,2.25
1169,7/14/2018,20,27.66666667,28.7,18.4,57.15,0,0,0,0,,9.233333333,236.6666667,1016.566667,0.5,16,1.666666667,0,0
1170,7/15/2018,0,22.65,22.65,20.65,88.64,0.91175,100,0,0,,3.25,233,1020.25,57.975,15.65,0,,0
1171,7/15/2018,4,21.575,21.575,20.325,92.8725,0.218,100,0,0,,2.375,214.75,1016.95,41.675,12.2,22.1,0.075,0.25
1172,7/15/2018,8,21.95,21.95,20.3,90.49,0,0,0,0,,8.35,237,1016.775,36.875,15.75,118.75,0.425,1.25
1173,7/15/2018,12,25.425,26.3,20.725,75.755,0.06,50,0,0,,8.55,260.675,1015.675,11.65,15.95,489,1.75,4.75
1174,7/15/2018,16,28.3,30.475,21.05,65.125,0,0,0,0,,8.65,229,1014.225,0.625,16,283.25,1.025,2.75
1175,7/15/2018,20,25.86666667,25.86666667,21.93333333,79.04333333,0,0,0,0,,4.8,261.3333333,1015.133333,0.266666667,16,2,0,0
1176,7/16/2018,0,24.575,24.575,21.35,82.4775,0,0,0,0,,5.5,206,1015.225,0.15,16,0,,0
1177,7/16/2018,4,24.15,24.15,21.525,85.27,0,0,0,0,,2.525,222.25,1015.325,0.2,16,37.275,0.1,0.5
1178,7/16/2018,8,28.675,31.325,22.225,68.74,0.058,25,0,0,,2.425,252.5,1015.55,6.9,15.425,655.75,2.375,6.5
1179,7/16/2018,12,31.675,36.175,22.8,59.4475,0,0,0,0,37.1,14.375,223.75,1014.2,2.65,15.875,825.5,2.975,8.25
1180,7/16/2018,16,29.275,32.375,22.075,65.285,0,0,0,0,38.9,7.5,137.5,1012.925,0.7,15.9,172,0.6,1.75
1181,7/16/2018,20,28.36666667,31.36666667,22.4,70.16333333,0,0,0,0,,5.333333333,127.3333333,1012.866667,18.2,15.93333333,0,,0
1182,7/17/2018,0,26.2,27.275,22.175,78.3725,0,0,0,0,,8.375,234.5,1012.75,12.85,15.925,0,,0
1183,7/17/2018,4,25.225,25.225,22.8,86.8,0,0,0,0,,8.35,215,1011.975,7.325,15.9,43.975,0.15,0.5
1184,7/17/2018,8,28.875,32.075,23.15,71.555,0,0,0,0,,8.9,192.25,1015.1,28,15.775,622.25,2.225,6.25
1185,7/17/2018,12,27.725,30.15,22.625,74.97,0.669,50,0,0,32.4,13.9,246.75,1008.825,38.325,13.025,223,0.8,2.5
1186,7/17/2018,16,22.3,22.3,21.225,93.715,0.2205,100,0,0,,6.2,135.75,1014.275,60.875,13.15,33.75,0.15,0.25
1187,7/17/2018,20,22.4,22.4,21.2,92.77,0.008666667,33.33333333,0,0,,9.3,304,1010.333333,48.46666667,15.66666667,0,,0
1188,7/18/2018,0,22.475,22.475,19.625,84.1325,0,0,0,0,,4.025,169.5,1009.825,47.225,15.875,0,,0
1189,7/18/2018,4,21.725,21.725,15.65,68.2725,0,0,0,0,29.5,12.925,328.5,1011.25,10.35,16,32.45,0.1,0.25
1190,7/18/2018,8,25.025,25.175,16.575,59.7275,0,0,0,0,35.3,8.325,189.25,1012.4,3.85,15.525,711.75,2.55,7.25
1191,7/18/2018,12,27.95,27.775,13.85,42.0775,0,0,0,0,34.35,15.2,189.75,1012.175,34.2,16,724.5,2.6,7
1192,7/18/2018,16,27.875,27.25,10.85,34.775,0,0,0,0,,9.2,340,1012.175,24.425,16,281.5,1.025,2.75
1193,7/18/2018,20,25.33333333,25.33333333,10.3,39.03333333,0,0,0,0,,6.4,334,1014.366667,2.4,16,2.333333333,0,0
1194,7/19/2018,0,21.475,21.475,11.075,51.6375,0,0,0,0,,5.65,99.75,1016.15,0,16,0,,0
1195,7/19/2018,4,20,20,10.7,55.2425,0,0,0,0,,5.475,114,1017.825,0,16,35.25,0.125,0.5
1196,7/19/2018,8,23.475,23.475,9.4,40.945,0,0,0,0,,12.075,53.75,1019.4,0,16,710.5,2.55,7
1197,7/19/2018,12,27.125,26.625,8.9,31.7325,0,0,0,0,,4.35,24,1018.675,3.6,16,867,3.125,8.75
1198,7/19/2018,16,25.625,25.625,12.15,43.2475,0,0,0,0,,13.075,157.5,1018.3,7.2,16,286.75,1.025,3
1199,7/19/2018,20,22.96666667,22.96666667,13.63333333,55.86,0,0,0,0,,5.933333333,184.6666667,1019.366667,4.8,16,2,0,0
1200,7/20/2018,0,21.925,21.925,16.675,72.1375,0,0,0,0,,3.875,289.25,1020.225,1.8,16,0,,0
1201,7/20/2018,4,21.325,21.325,18.15,82.1225,0,0,0,0,,2.25,86.25,1020.75,5.4,15.45,31.45,0.1,0.25
1202,7/20/2018,8,24.775,24.775,16.575,60.66,0,0,0,0,,4.975,67,1021.3,50.55,16,611,2.2,6.25
1203,7/20/2018,12,27.05,27.075,13.7,43.885,0,0,0,0,30.95,15.275,160,1020.75,32.25,16,863.25,3.1,8.5
1204,7/20/2018,16,24.9,24.9,13.25,48.7625,0,0,0,0,32.4,10.95,134.25,1019.925,13.4,16,289.75,1.05,3
1205,7/20/2018,20,22.53333333,22.53333333,14.53333333,60.62,0,0,0,0,,8.666666667,156.6666667,1020.033333,20.33333333,16,1.666666667,0,0
1206,7/21/2018,0,21.65,21.65,14.5,63.79,0,0,0,0,,7.875,136.5,1019.15,39.775,16,0,,0
1207,7/21/2018,4,21.225,21.225,14.85,66.95,0,0,0,0,,7.3,70.25,1018.7,31.1,16,38.575,0.125,0.5
1208,7/21/2018,8,23.4,23.4,13.35,53.3925,0,0,0,0,31.7,11.075,76.25,1018.725,33.7,16,641.5,2.325,6.25
1209,7/21/2018,12,23.975,23.975,15.275,58.5275,0,0,0,0,25.9,21.8,56.25,1017.3,66.95,16,560.75,2,5.5
1210,7/21/2018,16,22.1,22.1,16.05,68.74,0,0,0,0,34.4,19.7,65.25,1015.6,84.05,15.625,92.75,0.325,0.75
1211,7/21/2018,20,19.03333333,19.03333333,17.3,89.71,2.067333333,100,0,0,29.5,15.76666667,66.66666667,1013.866667,100,7.866666667,0,,0
1212,7/22/2018,0,22.425,22.425,21.375,93.6925,2.487,100,0,0,52.96666667,30.75,102.5,1009.625,100,7.9,0,,0
1213,7/22/2018,4,22.975,22.975,21.625,91.87,0.09225,50,0,0,46.95,24.8,147.5,1009.525,99.725,10.575,40.625,0.125,0.25
1214,7/22/2018,8,23.6,23.6,20.475,82.85,0,0,0,0,39.8,19,162.5,1012.825,98.425,13.875,348.25,1.25,3.75
1215,7/22/2018,12,25.975,25.975,22.225,79.9425,0.0915,25,0,0,40.7,15.15,132.25,1014.35,95.7,13.775,450.75,1.625,4.5
1216,7/22/2018,16,24.425,24.425,22.3,88.0675,1.955,50,0,0,46.25,13.025,121.25,1014.825,99.25,12.5,94.75,0.35,0.75
1217,7/22/2018,20,24.4,24.4,22.76666667,90.85,3.514,100,0,0,40.7,12.5,145.6666667,1015.966667,100,10.6,0,,0
1218,7/23/2018,0,24.3,24.3,23.3,93.89,0,0,0,0,47.9,9.525,152.25,1016.55,100,10.125,0,,0
1219,7/23/2018,4,24.125,24.125,23,93.495,0.36675,75,0,0,39.8,14.975,112.5,1017.25,99.25,10.175,17.225,0.075,0
1220,7/23/2018,8,23.975,23.975,22.425,91.0475,0.267,50,0,0,35.8,13.075,169.25,1019.475,97.75,12.125,237.25,0.85,2.25
1221,7/23/2018,12,26.5,27.85,23.25,82.65,0.36625,25,0,0,54.375,19.65,162.5,1019.725,97,12.875,500.5,1.8,5
1222,7/23/2018,16,26.375,27.55,22.45,79.2475,0,0,0,0,49.075,15.975,150,1020.1,95.875,13.8,121.25,0.45,1
1223,7/23/2018,20,25.2,25.2,22.53333333,85.18,0,0,0,0,35.3,15.43333333,146.6666667,1021.7,97,14.26666667,0,,0
1224,7/24/2018,0,24.7,24.7,22.8,88.9625,0.0915,25,0,0,36.2,18.225,147.5,1021.85,97.75,13.6,0,,0
1225,7/24/2018,4,24.675,24.675,22.8,89.345,0,0,0,0,36.8,16.75,121.75,1022.075,97,13.05,53.025,0.175,0.5
1226,7/24/2018,8,26.875,28.8,22.725,78.0875,0,0,0,0,47.425,18,160,1022.35,94.95,14.325,380.25,1.375,3.75
1227,7/24/2018,12,27.55,30.3,22.525,74.1425,0,0,0,0,52.125,19.15,170.5,1021.425,92.9,15.625,533.75,1.95,5.25
1228,7/24/2018,16,26.475,27.575,22.5,78.82,0,0,0,0,50.13333333,25.3,162.5,1020.125,93.825,14.875,132.25,0.475,1.25
1229,7/24/2018,20,25.43333333,25.43333333,22.7,84.92,0,0,0,0,39.8,17.5,153.3333333,1019.933333,98,14.5,0,,0
1230,7/25/2018,0,25.3,25.3,22.7,85.42,0,0,0,0,46.6,20.675,155,1018.275,100,14.5,0,,0
1231,7/25/2018,4,24.075,24.075,22.375,90.125,3.39625,75,0,0,46.23333333,15.55,194.75,1016.625,99.725,10.4,28.475,0.1,0.25
1232,7/25/2018,8,24.1,24.1,22.825,92.57,0.5365,75,0,0,42.5,19.65,167.5,1015.85,99.725,10.7,232.75,0.85,2.25
1233,7/25/2018,12,24.85,24.85,22.975,89.3625,0.06675,50,0,0,46.075,13.225,170,1014.25,100,13.05,384.75,1.4,3.75
1234,7/25/2018,16,24.525,24.525,22.7,89.5625,0.11175,25,0,0,33.36666667,11.95,144.75,1012.75,100,13.775,99.75,0.35,1
1235,7/25/2018,20,23.6,23.6,22.53333333,93.59333333,0.241,100,0,0,,9.466666667,138.3333333,1012.4,100,14.03333333,0,,0
1236,7/26/2018,0,23.1,23.1,21.875,92.6225,0.514,50,0,0,,5.125,202.75,1010.15,99.25,11.575,0,,0
1237,7/26/2018,4,22.925,22.925,21.625,92.07,0.05375,25,0,0,,9.05,229.75,1010.375,81.6,14.15,43.85,0.15,0.25
1238,7/26/2018,8,24.65,24.65,20.95,80.2875,0,0,0,0,,7.05,294,1011.275,63.3,16,337.75,1.2,3.5
1239,7/26/2018,12,28.225,30.2,20.65,63.5025,0,0,0,0,,7.35,266,1011.325,45.2,16,451.5,1.625,4.25
1240,7/26/2018,16,28.525,30.875,21.225,64.73,0,0,0,0,25.9,5.2,101.75,1011.275,44.5,16,136,0.5,1.25
1241,7/26/2018,20,28.06666667,29.43333333,19.4,59.24333333,0,0,0,0,,8,255.3333333,1013.266667,13.03333333,16,1.666666667,0,0
1242,7/27/2018,0,25.95,25.95,19.9,69.4325,0,0,0,0,,7.625,205,1013.75,13.4,16,0,,0
1243,7/27/2018,4,25.125,25.125,21.3,79.405,0,0,0,0,,5.8,229.75,1014.325,18.6,14.15,32.375,0.1,0.25
1244,7/27/2018,8,28.3,30.775,21.6,67.265,0,0,0,0,,6.775,248.5,1015.325,22.55,13.6,599.25,2.175,6
1245,7/27/2018,12,28.475,30.8,21.775,67.4475,0.0915,25,0,0,34.1,12.1,208,1014.65,78.425,13.775,632.75,2.275,6.5
1246,7/27/2018,16,24.125,24.125,21.65,86.355,0.553,100,0,0,35.3,7.825,138,1014.8,90.675,11.05,23.75,0.075,0
1247,7/27/2018,20,21.5,21.5,19.76666667,89.54666667,0.830666667,100,0,0,,3.133333333,126.3333333,1016.333333,79.46666667,11.33333333,0,,0
1248,7/28/2018,0,22.175,22.175,20.775,91.8975,0,0,0,0,,1.625,154.25,1015.45,37.45,10.125,0,,0
1249,7/28/2018,4,21.85,21.85,20.85,93.865,0,0,0,0,,1.5,23,1015.2,18.35,6.85,67.7,0.225,0.5
1250,7/28/2018,8,25.725,26.15,20.925,75.3875,0,0,0,0,,3.625,161.25,1016,48.825,12.325,591,2.125,6
1251,7/28/2018,12,28.775,30.375,19.775,58.325,0,0,0,0,,4.475,143.25,1014.375,52,15.25,658.5,2.375,6.5
1252,7/28/2018,16,28.025,29.65,20.025,62.04,0,0,0,0,,5.925,157,1013.725,54.15,16,207.5,0.75,1.75
1253,7/28/2018,20,26.83333333,27.7,18.26666667,59.52,0,0,0,0,,8.866666667,271,1015.066667,13.4,16,1.666666667,0,0
1254,7/29/2018,0,23.95,23.95,16.775,64.3125,0,0,0,0,,6.25,337,1016.15,14.45,16,0,,0
1255,7/29/2018,4,22.05,22.05,16.95,72.8275,0,0,0,0,,4.95,254.5,1018.075,21.2,16,49.975,0.2,0.5
1256,7/29/2018,8,23.625,23.625,15.1,58.9125,0,0,0,0,,4.925,339.25,1018.65,21.55,16,500.75,1.8,5.25
1257,7/29/2018,12,26.95,27.2,15.45,49.34,0,0,0,0,,7.325,324.25,1018.15,57.05,16,729.75,2.625,7.25
1258,7/29/2018,16,27.05,27.525,15.8,50.235,0,0,0,0,,7.125,285.75,1018.125,69.85,16,264,0.95,2.5
1259,7/29/2018,20,25.73333333,25.73333333,14.53333333,49.99,0,0,0,0,,3,23,1019.2,35.06666667,16,0,,0
1260,7/30/2018,0,23.4,23.4,16.55,65.8775,0,0,0,0,,3.075,147,1020.075,13.4,16,0,,0
1261,7/30/2018,4,22.45,22.45,15.525,64.9575,0,0,0,0,,1.6,11.25,1020.675,23.8,16,38,0.125,0.25
1262,7/30/2018,8,24.725,24.725,16.175,59.185,0,0,0,0,,7.05,54.75,1020.75,25.25,16,332.25,1.2,3.5
1263,7/30/2018,12,24.825,24.825,16.4,59.575,0,0,0,0,,6.35,88.75,1020.2,26.7,16,230.25,0.825,2
1264,7/30/2018,16,23.875,23.875,18.8,73.66,1.7215,50,0,0,,7.05,122,1020.2,59.8,14.525,99.25,0.35,1
1265,7/30/2018,20,20.93333333,20.93333333,18.2,84.54,0,0,0,0,,2.766666667,135.3333333,1019.2,14.8,15.26666667,0,,0
1266,7/31/2018,0,21.45,21.45,18.1,81.0175,0,0,0,0,,1.4,21,1019.575,11.35,16,0,,0
1267,7/31/2018,4,21.3,21.3,18.375,83.3425,0,0,0,0,,2.475,20,1020.05,21.2,13.975,36.625,0.15,0.5
1268,7/31/2018,8,24.575,24.575,17.675,65.8275,0,0,0,0,,4.6,20,1020.3,54.05,15.075,534.75,1.925,5.5
1269,7/31/2018,12,26.6,27.125,18.2,59.9725,0,0,0,0,,8.3,206.25,1019.9,42.75,16,669.5,2.425,6.75
1270,7/31/2018,16,24.55,24.55,17.125,63.415,0,0,0,0,,14.55,155,1019.45,23.8,16,153.25,0.525,1.5
1271,7/31/2018,20,23.46666667,23.46666667,18.33333333,72.97333333,0,0,0,0,,6.433333333,115.6666667,1019.7,56.2,16,0,,0
1272,8/1/2018,0,74.675,74.675,70,85.4625,0.0045,50,0,0,,2.725,62.75,1018.525,100,9.225,0,,0
1273,8/1/2018,4,75.5,75.5,73.175,92.5925,0.007,50,0,0,,2.575,47.25,1018.15,100,8.675,16.05,0.05,0
1274,8/1/2018,8,78.25,79.925,74.7,89.0075,0.0035,25,0,0,20.8,7.65,155,1017.25,97.2,7.575,400.75,1.45,4
1275,8/1/2018,12,83,89.775,74.35,75.3775,0.00725,25,0,0,24.16666667,6.575,183.75,1015.5,75.95,9.675,509.5,1.825,5.5
1276,8/1/2018,16,84.275,89.875,71.85,66.4275,0,0,0,0,24.2,11.725,182.5,1015.4,69.4,9.9,165.75,0.6,1.75
1277,8/1/2018,20,82.63333333,87.83333333,72.2,70.79,0,0,0,0,19.6,5.166666667,239.6666667,1016.6,26.93333333,9.6,0,,0
1278,8/2/2018,0,79.75,81.775,70.2,72.7925,0,0,0,0,20.8,3.95,261.5,1017.2,19.4,9.9,0,,0
1279,8/2/2018,4,77.325,77.325,69.45,76.7125,0,0,0,0,,4.75,248,1018.5,47.8,9.9,33.35,0.1,0.25
1280,8/2/2018,8,81.925,85.575,71.35,70.535,0,0,0,0,,5.525,241.75,1019.25,40.675,9.9,523,1.9,5
1281,8/2/2018,12,85.3,91.775,72.5,65.6,0,0,0,0,21.9,6.35,186.75,1018.2,66.9,9.9,462.25,1.65,4.75
1282,8/2/2018,16,85.475,91.95,72.475,65.305,0.01175,50,0,0,24.2,2.55,254.75,1018.25,42.625,9.9,176,0.625,1.75
1283,8/2/2018,20,79.4,81.03333333,73.9,83.73,0.027,66.66666667,0,0,,2.433333333,90,1019.566667,43.66666667,9.766666667,0,,0
1284,8/3/2018,0,77.525,77.525,74,88.985,0,0,0,0,,1.875,228.75,1020.125,47,9.9,0,,0
1285,8/3/2018,4,77.275,77.275,73.775,89.05,0,0,0,0,,3.8,241.95,1020.95,43.1,9.9,34.55,0.125,0.25
1286,8/3/2018,8,81.875,86.2,72.775,74.255,0.00225,25,0,0,,2.2,212.25,1021.575,43.825,9.9,403.5,1.45,4.25
1287,8/3/2018,12,80.525,84.45,73.525,79.7775,0.04975,100,0,0,23.6,4.35,126,1020.825,36.325,9.025,357,1.275,3.5
1288,8/3/2018,16,79.9,82.275,72.55,78.45,0.00225,25,0,0,,3.175,244.25,1020.1,7.75,9.9,196.5,0.7,2
1289,8/3/2018,20,79,79,73.36666667,82.89333333,0,0,0,0,,3.466666667,124,1020.566667,0.933333333,9.9,0,,0
1290,8/4/2018,0,76.75,76.75,73.1,88.565,0,0,0,0,,4.65,153,1019.775,24.275,9.9,0,,0
1291,8/4/2018,4,77,77,73.1,87.795,0,0,0,0,,3.925,184.5,1019.225,48.35,9.9,29.8,0.1,0.25
1292,8/4/2018,8,75.825,75.825,73.275,91.8475,0.13125,100,0,0,,4.275,163.75,1018.75,48.225,7.925,122.75,0.45,1.25
1293,8/4/2018,12,82.125,86.625,72.75,73.645,0.00025,25,0,0,,2.2,177.5,1017.85,45.35,9.475,603.25,2.2,6
1294,8/4/2018,16,88.475,93.15,69.25,53.2175,0,0,0,0,,4.575,291.5,1017.625,31.475,9.625,247.25,0.875,2.75
1295,8/4/2018,20,82,86.56666667,71.5,70.61333333,0,0,0,0,,3.133333333,291,1018.833333,17.23333333,9.9,0,,0
1296,8/5/2018,0,78.75,78.75,69.775,73.9875,0,0,0,0,,3.475,307,1019.85,0.1,9.9,0,,0
1297,8/5/2018,4,76.1,76.1,70.575,83.1625,0,0,0,0,,0.5,170.5,1021.025,0.05,9.9,25.8,0.1,0.25
1298,8/5/2018,8,86.325,90.725,69.45,57.8325,0,0,0,0,,1.2,166,1021.775,0.2,9.9,658.75,2.375,6.5
1299,8/5/2018,12,91.9,98.025,70.25,49.42,0,0,0,0,,4.375,268.55,1020.1,13.625,9.9,808.25,2.925,8.25
1300,8/5/2018,16,89.225,95.05,70.6,54.49,0,0,0,0,,1.85,72.7,1019.175,18.35,9.9,219,0.775,2
1301,8/5/2018,20,83.7,89.06666667,71.8,67.51,0,0,0,0,,0.733333333,11.66666667,1019.7,0.133333333,9.9,0,,0
1302,8/6/2018,0,80.1,82.65,73.4,80.07,0,0,0,0,,3.65,196,1019.3,0,9.9,0,,0
1303,8/6/2018,4,78.45,78.45,72.1,80.94,0,0,0,0,,4.05,283.725,1019.275,0.8,9.85,27.275,0.075,0.25
1304,8/6/2018,8,86.175,93.075,72.925,65.3225,0,0,0,0,,0.8,176,1019.05,0.9,9.275,612.25,2.2,6.25
1305,8/6/2018,12,92.375,101.2,72.9,53.19,0,0,0,0,,2.15,74.5,1017.65,14.4,9.6,567.75,2.05,5.75
1306,8/6/2018,16,88.925,97.3,73.35,60.41,0,0,0,0,16.1,4.525,95.5,1016.275,7.975,9.9,180.75,0.675,1.5
1307,8/6/2018,20,84,90.5,73.3,70.38,0,0,0,0,,5.7,251,1016.966667,0.2,9.9,0,,0
1308,8/7/2018,0,79.65,83,73.725,82.115,0,0,0,0,,4.6,252.25,1016.225,19.075,9.9,0,,0
1309,8/7/2018,4,77.65,77.65,73.55,87.1775,0,0,0,0,,6.175,216.25,1016.275,16.675,9.85,34.25,0.133333333,0.25
1310,8/7/2018,8,84.5,92.4,74.875,73.2675,0,0,0,0,,4.85,235.25,1015.925,22.75,9.2,618.25,2.225,6.25
1311,8/7/2018,12,89.625,99.675,74.675,61.6075,0,0,0,0,23,6.075,175,1013.85,15.05,9.225,625.75,2.25,6.25
1312,8/7/2018,16,84.925,93.125,74.975,72.66,0.00925,50,0,0,40.3,5.025,82.5,1016.225,61.975,8.075,106,0.4,1
1313,8/7/2018,20,77.3,77.3,72.4,85.06333333,0.006666667,33.33333333,0,0,,4.033333333,143.3333333,1014.066667,33.26666667,9.833333333,0,,0
1314,8/8/2018,0,77.575,77.575,72.9,85.51,0,0,0,0,,2.05,93.75,1016.7,12.4,9.9,0,,0
